12.75305829,38.30077983
19.5423917,60.39495836
19.09134546,61.3619663
24.02208008,72.43442431
25.86318667,81.37071314
16.28374166,52.97559467
18.06415547,57.67572627
16.43081275,53.96159924
16.87658398,59.89501768
13.35230813,51.39860268
19.79997768,65.63697578
19.06030192,63.5793467
24.7302442,75.91452601
24.71689866,76.60138098
23.11869529,72.84985857
21.23748198,72.26883178
25.79591653,81.132999
16.09387003,50.32123321
22.15207328,68.90414784
17.55906064,57.8711072
15.31341677,44.22411283
20.9176837,69.02076816
16.48783547,53.93674291
23.94172489,76.13514865
21.11249966,66.03373316
20.98182686,65.58815356
15.7321667,51.09637834
21.57834247,69.79418112
19.61758732,61.18401248
16.79471519,50.41668473
18.26023313,61.3360872
15.92888262,52.03030253
18.04711406,57.22322404
25.27111929,79.53506191
13.72740283,45.52702515
20.15679777,67.82099431
18.76428705,61.23283363
17.221833,50.26364156
25.87137621,76.64859112
18.27469398,56.4188519
21.16626969,68.19805445
26.83464959,86.82151053
21.68414041,71.10139978
21.6630967,62.56522223
20.08057923,61.66764114
17.42664503,59.71016689
21.25127482,68.32780614
25.08621013,76.86716522
16.95386583,55.28389143
17.56455148,52.53311404
19.04093579,62.4563669
16.34667534,51.19985161
25.07530673,73.04874602
17.58286068,56.62888839
18.01264165,63.4045853
18.45131691,57.61766199
20.94859404,67.45544108
20.29038576,63.95376015
18.31789254,66.05768209
20.14971828,62.36318962
20.26390986,67.39002802
21.47314824,68.10754724
20.55978467,67.45579239
21.4851176,69.5855321
20.08696057,61.23529054
14.616633,45.95486596
21.27015506,70.99004781
14.77624431,50.39399233
16.86808298,55.08826611
18.68909063,67.46535836
18.5357435,59.81648777
18.15944163,60.36342671
16.33469225,52.83825116
16.39288566,46.90075828
13.33850419,45.34481077
20.64603054,61.98740215
20.28978015,59.4008187
19.39841255,61.59235943
19.15946408,62.99524025
24.36947714,78.96572908
14.96780735,46.28997261
21.5976568,68.10537277
20.02733425,61.91689888
24.52700729,78.14562078
21.48352446,67.48467736
17.50563005,50.50803023
21.42720967,70.23806241
12.79441937,42.85561849
16.59264075,56.96633584
17.90681006,51.40053794
21.96640933,69.4765046
23.36528384,77.43210362
13.98105036,40.14515473
17.78104592,58.16366627
20.0666636,64.02059875
23.41253851,73.02987798
21.55353936,67.00725174
19.38105818,61.36387559
18.44414883,64.0851053
14.82935073,46.63585281
26.2129638,85.2638046
17.40956698,55.0010751
18.09549685,60.59354328
22.14867799,71.96059111
19.1945076,65.01431971
21.96560019,71.6401662
20.50123357,67.33623945
20.57340012,64.49989107
17.3002314,57.13289166
24.1839921,78.30586017
19.81182453,65.79128875
22.70091746,74.12237831
19.26275807,60.18944572
18.52248668,59.52114954
23.11583111,72.08250187
19.4461361,63.81250643
23.35288103,76.27793919
19.02304668,61.76476641
22.41701138,68.29881966
16.72577757,54.45745703
17.34525219,53.81363428
24.8410678,79.19177404
20.16497419,62.44470974
17.7993484,63.13587118
21.42299241,66.95077049
19.2715316,67.4169331
16.38840381,54.11092755
21.53144431,68.36005311
20.30310098,65.37090001
13.07610538,41.96783469
19.00362823,64.06246082
17.2005912,62.01002703
20.40737928,68.6373241
21.25421167,74.35589679
21.40655146,65.05783205
15.9098074,49.40928706
12.6975904,45.87540573
19.64026276,64.5974961
16.44941296,56.0639595
21.65580677,74.30785771
19.96596893,60.06198252
18.73026192,63.17636944
20.19428257,60.41997959
17.48361775,61.54538385
26.35756915,88.79579066
21.45963453,63.74911484
22.26862149,69.40120162
16.81894024,55.13980173
14.24012019,47.11692681
18.15012745,61.86921631
21.02623197,67.56231593
18.88419413,60.30313804
23.61874136,77.16308985
20.3233451,70.98035326
20.02542387,63.5390142
16.22913186,46.27048089
19.86902053,66.7831401
24.58148875,74.52325486
14.9277772,50.42022275
22.75595565,78.47964404
23.36211729,74.38036407
17.0535257,59.52341035
24.93220456,79.58751221
22.68372768,71.15752437
17.04576583,58.02836626
15.60119802,47.30996872
17.97962054,56.55511824
21.10314279,67.53748861
23.09653011,67.82518517
20.8342728,70.34761652
23.52285432,75.20278364
20.27528731,68.77776271
13.02090155,43.01731939
19.50791027,66.49198143
22.17517957,69.66041021
20.92144551,69.54181631
17.99766492,56.76359761
20.20136243,63.76119333
18.96385897,55.32960272
17.47181644,60.41700424
21.78822047,70.85919605
21.17482816,64.40666269
20.71290345,68.85623159
23.89809558,79.11565544
21.17378891,69.39544403
20.58514817,69.7011092
18.57733562,57.56013972
21.35148646,67.57731592
18.03951038,56.88296693
18.31184797,60.46749614
22.44158239,69.53529001
22.75648413,72.69107873
20.2637653,62.18440559
20.7348249,65.35485442
28.14694793,86.0091648
23.43251403,76.69394277
17.47825528,59.55634285
23.76889883,78.50640178
18.23638209,56.94460601
24.08194808,74.85652471
17.06996748,52.94948613
20.80849478,63.17135857
20.73115559,71.43604863
17.40992731,56.05410517
18.39266384,58.71146004
19.47590406,61.22211088
18.09472487,58.27092761
20.55003212,64.04435998
21.71013969,67.35445864
16.42110004,50.07116235
25.87395903,78.72945666
18.34207023,59.57631595
17.47732479,55.66861944
24.4286903,73.99836879
13.8826999,42.21105952
20.35192762,67.04662068
16.57990146,49.90344077
15.8482234,55.47251446
20.14831901,66.75260197
12.47992147,40.50959149
15.37475928,53.0791369
21.33143283,72.30447065
19.2022364,62.84231332
17.54091695,54.02372423
25.613869,80.56879457
15.26709209,45.4040041
13.68652994,44.36212753
21.74799618,69.13928414
18.0157278,53.41880749
22.69348176,78.44697276
20.26571789,65.76967747
20.69291521,68.32079747
17.73918494,55.7523
22.9559922,76.41902609
15.93471627,48.16465869
18.36521656,57.43957849
23.93387794,79.9797238
25.00752508,78.69753377
21.86204845,76.72053529
24.69963272,77.79131713
22.01911246,73.43534044
22.68455946,69.5826924
19.78177476,63.43400349
19.20580681,64.73730529
20.68418787,67.45448583
22.70083832,73.83964415
16.41575435,43.9343584
23.73605813,71.87849188
21.17514845,65.63009673
23.63735471,71.36970025
17.3882469,59.1769958
18.69389675,61.30219576
24.54113223,84.35693522
20.35633868,67.36204429
20.87036312,67.2332105
19.73266309,62.51667132
19.04630445,66.2705626
18.20977285,61.5849106
17.88287591,58.41431384
21.19557038,68.54277786
26.31433378,82.73278908
18.68096922,54.7672482
19.67210153,62.27882146
23.96730992,78.91268938
21.22288087,66.00174483
20.25325594,63.28104085
17.97936267,55.9897264
23.133903,73.11573682
14.53924176,42.69374116
24.70073218,80.78712157
18.09207703,54.68460852
17.6567796,55.6169862
22.76475764,74.50601917
18.34922235,57.80983102
24.42327054,74.63787182
15.77390996,49.11607979
19.1237805,55.80983144
21.19014172,64.08889309
24.63041121,78.00719863
19.81369885,67.02121387
21.4451367,73.39745833
18.8388281,56.26703987
19.92881868,68.50863155
20.62100421,66.45397239
24.83510865,79.29491248
20.89368352,64.62959911
24.43435596,79.71968506
14.50100967,45.74669852
19.2648585,58.3689443
17.07252232,54.28375918
21.03291909,66.57342014
16.38614736,49.53219427
23.10637775,69.51228895
25.39811275,83.1795772
15.49940342,53.41149696
20.55431603,64.9949247
15.03084364,49.36003535
23.9646983,79.20893349
19.96191781,62.23789341
22.53548482,72.26125483
19.96157965,65.85527881
16.30774685,55.1584012
18.27070466,59.39769801
18.6898662,63.55451293
15.93633466,47.50042548
23.24672776,77.10117179
19.16593122,64.50197407
21.33801282,66.67337647
16.26083126,49.98692121
15.9280629,53.88658642
21.58645825,71.04442316
